0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000
0.000002,-0.999993,-0.000009,0.000001,0.000001,-0.000000
0.000006,-0.999970,-0.000034,0.000006,0.000003,-0.000001
0.000015,-0.999934,-0.000077,0.000013,0.000008,-0.000003
0.000026,-0.999882,-0.000136,0.000023,0.000014,-0.000005
0.000040,-0.999815,-0.000213,0.000036,0.000022,-0.000008
0.000058,-0.999734,-0.000307,0.000052,0.000031,-0.000012
0.000079,-0.999638,-0.000418,0.000071,0.000043,-0.000016
0.000103,-0.999527,-0.000546,0.000093,0.000056,-0.000020
0.000131,-0.999402,-0.000691,0.000118,0.000071,-0.000026
0.000161,-0.999261,-0.000853,0.000146,0.000087,-0.000032
0.000195,-0.999106,-0.001032,0.000177,0.000105,-0.000039
0.000232,-0.998936,-0.001228,0.000210,0.000125,-0.000046
0.000272,-0.998751,-0.001442,0.000247,0.000147,-0.000054
0.000316,-0.998551,-0.001672,0.000287,0.000171,-0.000063
0.000363,-0.998337,-0.001920,0.000329,0.000196,-0.000072
0.000412,-0.998108,-0.002185,0.000375,0.000223,-0.000082
0.000466,-0.997863,-0.002467,0.000423,0.000252,-0.000092
0.000522,-0.997604,-0.002767,0.000475,0.000282,-0.000104
0.000581,-0.997331,-0.003083,0.000529,0.000314,-0.000116
0.000644,-0.997042,-0.003417,0.000587,0.000348,-0.000128
0.000710,-0.996738,-0.003768,0.000648,0.000384,-0.000141
0.000779,-0.996420,-0.004137,0.000711,0.000421,-0.000155
0.000851,-0.996086,-0.004523,0.000778,0.000460,-0.000169
0.000927,-0.995738,-0.004926,0.000848,0.000501,-0.000184
0.001005,-0.995375,-0.005346,0.000921,0.000543,-0.000200
0.001087,-0.994997,-0.005784,0.000997,0.000587,-0.000216
0.001172,-0.994604,-0.006239,0.001076,0.000633,-0.000233
0.001260,-0.994196,-0.006712,0.001158,0.000681,-0.000251
0.001351,-0.993773,-0.007203,0.001244,0.000730,-0.000269
0.001445,-0.993334,-0.007711,0.001332,0.000781,-0.000288
0.001543,-0.992881,-0.008236,0.001424,0.000834,-0.000307
0.001644,-0.992413,-0.008779,0.001519,0.000888,-0.000327
0.001747,-0.991930,-0.009340,0.001618,0.000944,-0.000348
0.001854,-0.991432,-0.009918,0.001719,0.001002,-0.000370
0.001964,-0.990919,-0.010514,0.001824,0.001062,-0.000392
0.002077,-0.990391,-0.011128,0.001932,0.001123,-0.000414
0.002194,-0.989847,-0.011760,0.002043,0.001186,-0.000438
0.002313,-0.989288,-0.012409,0.002158,0.001250,-0.000462
0.002435,-0.988715,-0.013077,0.002276,0.001316,-0.000486
0.002561,-0.988126,-0.013762,0.002398,0.001384,-0.000511
0.002689,-0.987522,-0.014465,0.002523,0.001454,-0.000537
0.002821,-0.986903,-0.015186,0.002651,0.001525,-0.000564
0.002956,-0.986268,-0.015926,0.002783,0.001598,-0.000591
0.003093,-0.985618,-0.016683,0.002918,0.001672,-0.000618
0.003234,-0.984953,-0.017459,0.003057,0.001748,-0.000647
0.003378,-0.984273,-0.018253,0.003199,0.001826,-0.000676
0.003525,-0.983577,-0.019065,0.003345,0.001905,-0.000705
0.003675,-0.982866,-0.019895,0.003494,0.001986,-0.000736
0.003827,-0.982140,-0.020744,0.003647,0.002069,-0.000767
0.003983,-0.981398,-0.021611,0.003804,0.002153,-0.000798
0.004142,-0.980641,-0.022497,0.003964,0.002239,-0.000830
0.004304,-0.979868,-0.023401,0.004128,0.002327,-0.000863
0.004469,-0.979080,-0.024324,0.004296,0.002416,-0.000896
0.004636,-0.978277,-0.025266,0.004468,0.002507,-0.000930
0.004807,-0.977457,-0.026226,0.004643,0.002599,-0.000965
0.004981,-0.976623,-0.027205,0.004822,0.002693,-0.001000
0.005157,-0.975772,-0.028202,0.005005,0.002788,-0.001036
0.005336,-0.974907,-0.029219,0.005192,0.002885,-0.001073
0.005519,-0.974025,-0.030255,0.005383,0.002984,-0.001110
0.005704,-0.973128,-0.031309,0.005578,0.003084,-0.001148
0.005892,-0.972215,-0.032383,0.005777,0.003186,-0.001186
0.006083,-0.971287,-0.033476,0.005980,0.003289,-0.001225
0.006277,-0.970342,-0.034588,0.006186,0.003394,-0.001265
0.006473,-0.969382,-0.035720,0.006397,0.003501,-0.001305
0.006673,-0.968406,-0.036870,0.006612,0.003609,-0.001346
0.006875,-0.967414,-0.038040,0.006832,0.003718,-0.001387
0.007080,-0.966407,-0.039230,0.007055,0.003829,-0.001430
0.007288,-0.965383,-0.040439,0.007283,0.003942,-0.001472
0.007499,-0.964344,-0.041668,0.007515,0.004056,-0.001516
0.007712,-0.963288,-0.042917,0.007751,0.004171,-0.001560
0.007928,-0.962216,-0.044185,0.007992,0.004288,-0.001604
0.008147,-0.961129,-0.045473,0.008237,0.004407,-0.001649
0.008369,-0.960025,-0.046781,0.008486,0.004527,-0.001695
0.008593,-0.958905,-0.048109,0.008740,0.004648,-0.001742
0.008820,-0.957770,-0.049458,0.008998,0.004771,-0.001789
0.009050,-0.956617,-0.050826,0.009261,0.004896,-0.001836
0.009282,-0.955449,-0.052214,0.009529,0.005022,-0.001884
0.009517,-0.954264,-0.053623,0.009801,0.005149,-0.001933
0.009755,-0.953063,-0.055053,0.010077,0.005278,-0.001983
0.009995,-0.951846,-0.056502,0.010359,0.005408,-0.002033
0.010238,-0.950613,-0.057973,0.010645,0.005539,-0.002083
0.010484,-0.949363,-0.059464,0.010936,0.005672,-0.002135
0.010732,-0.948096,-0.060975,0.011232,0.005807,-0.002186
0.010982,-0.946813,-0.062508,0.011532,0.005943,-0.002239
0.011235,-0.945513,-0.064061,0.011838,0.006080,-0.002292
0.011491,-0.944197,-0.065635,0.012148,0.006218,-0.002345
0.011749,-0.942865,-0.067230,0.012464,0.006358,-0.002400
0.012010,-0.941515,-0.068847,0.012784,0.006500,-0.002454
0.012273,-0.940149,-0.070484,0.013110,0.006642,-0.002510
0.012538,-0.938766,-0.072143,0.013440,0.006786,-0.002566
0.012806,-0.937367,-0.073823,0.013776,0.006931,-0.002622
0.013077,-0.935951,-0.075525,0.014117,0.007078,-0.002680
0.013349,-0.934517,-0.077248,0.014463,0.007226,-0.002737
0.013625,-0.933067,-0.078993,0.014814,0.007375,-0.002796
0.013902,-0.931600,-0.080760,0.015171,0.007526,-0.002854
0.014182,-0.930116,-0.082548,0.015533,0.007677,-0.002914
0.014464,-0.928615,-0.084359,0.015901,0.007830,-0.002974
0.014749,-0.927097,-0.086191,0.016274,0.007985,-0.003035
0.015035,-0.925562,-0.088045,0.016652,0.008140,-0.003096
0.015324,-0.924009,-0.089922,0.017036,0.008297,-0.003158
0.015616,-0.922440,-0.091820,0.017425,0.008455,-0.003220
0.015909,-0.920853,-0.093741,0.017820,0.008614,-0.003283
0.016205,-0.919249,-0.095685,0.018221,0.008775,-0.003346
0.016503,-0.917628,-0.097651,0.018627,0.008937,-0.003410
0.016803,-0.915989,-0.099639,0.019039,0.009099,-0.003475
0.017105,-0.914333,-0.101650,0.019457,0.009263,-0.003540
0.017409,-0.912659,-0.103684,0.019880,0.009429,-0.003606
0.017716,-0.910968,-0.105741,0.020310,0.009595,-0.003672
0.018024,-0.909259,-0.107820,0.020745,0.009763,-0.003739
0.018335,-0.907533,-0.109923,0.021186,0.009931,-0.003806
0.018647,-0.905789,-0.112049,0.021633,0.010101,-0.003874
0.018962,-0.904027,-0.114198,0.022086,0.010272,-0.003942
0.019278,-0.902248,-0.116370,0.022545,0.010444,-0.004011
0.019597,-0.900451,-0.118565,0.023010,0.010617,-0.004081
0.019917,-0.898636,-0.120784,0.023482,0.010791,-0.004151
0.020240,-0.896803,-0.123027,0.023959,0.010966,-0.004221
