0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.655548148189580032e-07,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999999950886335198e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.319455687421504674e-06,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999999608568891363e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.200557444252748648e-06,0.000000000000000000e+00,9.999999999975788256e-01,4.436379565295822745e-06,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999975788256e-01,0.000000000000000000e+00,-2.200557444252748648e-06,4.999998683850129244e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.196442802860254247e-06,0.000000000000000000e+00,9.999999999864984668e-01,1.047615989238450505e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999864984668e-01,0.000000000000000000e+00,-5.196442802860254247e-06,4.999996891858981551e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.011091641797921984e-05,0.000000000000000000e+00,9.999999999488846658e-01,2.038386129710073624e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999488846658e-01,0.000000000000000000e+00,-1.011091641797921984e-05,4.999993951870917441e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.740546688565786814e-05,0.000000000000000000e+00,9.999999998485248343e-01,3.508985434684577369e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999998485248343e-01,0.000000000000000000e+00,-1.740546688565786814e-05,4.999989587150530101e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.753433199569791542e-05,0.000000000000000000e+00,9.999999996209303355e-01,5.550989010830682449e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999996209303355e-01,0.000000000000000000e+00,-2.753433199569791542e-05,4.999983524728897066e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.094453600963414517e-05,0.000000000000000000e+00,9.999999991617725126e-01,8.254517460919719445e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999991617725126e-01,0.000000000000000000e+00,-4.094453600963414517e-05,4.999975495148148430e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.807592693765295196e-05,0.000000000000000000e+00,9.999999983135933190e-01,1.170824431946655388e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999983135933190e-01,0.000000000000000000e+00,-5.807592693765295196e-05,4.999965232171258989e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.936121381389122189e-05,0.000000000000000000e+00,9.999999968508989090e-01,1.599940347837283065e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999968508989090e-01,0.000000000000000000e+00,-7.936121381389122189e-05,4.999952472459235908e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.052260039694030382e-04,0.000000000000000000e+00,9.999999944637439908e-01,2.121379660307369226e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999944637439908e-01,0.000000000000000000e+00,-1.052260039694030382e-04,4.999936955217882395e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.360888403019180838e-04,0.000000000000000000e+00,9.999999907399137467e-01,2.743580053965002409e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999907399137467e-01,0.000000000000000000e+00,-1.360888403019180838e-04,4.999918421816293423e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.723612385413434962e-04,0.000000000000000000e+00,9.999999851458015732e-01,3.474837471328263571e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999851458015732e-01,0.000000000000000000e+00,-1.723612385413434962e-04,4.999896615379055276e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.144477245097823703e-04,0.000000000000000000e+00,9.999999770060864490e-01,4.323306851842182038e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999770060864490e-01,0.000000000000000000e+00,-2.144477245097823703e-04,4.999871280354253322e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.627458713746619800e-04,0.000000000000000000e+00,9.999999654823029660e-01,5.297002870094506301e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999654823029660e-01,0.000000000000000000e+00,-2.627458713746619800e-04,4.999842162059158768e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.176463368933797713e-04,0.000000000000000000e+00,9.999999495504010572e-01,6.403800673256240979e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999495504010572e-01,0.000000000000000000e+00,-3.176463368933797713e-04,4.999809006205550022e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.795329006476931685e-04,0.000000000000000000e+00,9.999999279773860161e-01,7.651436617765348600e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999279773860161e-01,0.000000000000000000e+00,-3.795329006476931685e-04,4.999771558406502225e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.487825012658965755e-04,0.000000000000000000e+00,9.999998992971281808e-01,9.047509005267648750e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999998992971281808e-01,0.000000000000000000e+00,-4.487825012658965755e-04,4.999729563666442944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.257652736306535953e-04,0.000000000000000000e+00,9.999998617854289895e-01,1.059947881782376386e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999998617854289895e-01,0.000000000000000000e+00,-5.257652736306535953e-04,4.999682765856222622e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
