1.429833255896137523e+00,-2.096006163995481675e+00,3.086138029718856757e-01,-9.747867110712580274e-01,-1.348280036457080611e+00,2.703717378065013666e+00,-1.643937390583494640e+00,-5.430604447148328795e+00,1.992876128171285233e+00
1.593535621708651888e+02,1.216288503080570962e+02,1.486562644903679882e+02,1.323261479885549079e+02,1.572617389931443910e+01,2.522634493573509644e+02,-4.880521594974234745e+02,2.315487615565669728e+02,-1.450643219833627739e+01
7.135822577557827451e+00,7.716463668113271446e-02,5.027640652543091448e+00,2.185346561695897805e+00,4.681714823399940051e-01,1.528347773606204640e+01,-2.729343046169904952e+01,6.884568382990558177e+00,2.237625887170587857e-01
4.888175991482928140e+00,-2.756861981673124795e+00,2.604381719535966866e+00,-4.730677097261546948e-01,4.959119343734602614e-01,8.694524811022255051e+00,-1.364086148241320728e+01,-3.743549262120549059e-02,1.880313431763145915e-01
4.401750890047951614e+00,-3.062483075039084568e+00,2.174106663722534361e+00,-8.348388487136521041e-01,5.338184188164016852e-01,7.061001714878974767e+00,-9.979687264521206913e+00,-1.927453745092514659e+00,1.292319597347761639e-01
3.999571255446875195e+00,-3.071203933050528523e+00,1.894847293148626211e+00,-9.664799707522930827e-01,6.332205603989736753e-01,6.118814392548777903e+00,-7.779722819503697373e+00,-3.051401871436904223e+00,6.057319885674960699e-03
3.311836877072746876e+00,-2.726956159261550994e+00,1.533408814376489904e+00,-9.485280965652798102e-01,9.843307149717094306e-01,5.454459239489414912e+00,-6.194405827298833600e+00,-3.842207357542667623e+00,-3.802661360755278941e-01
-2.226966780206382168e+00,1.480247468696846092e+00,-8.995881987754936748e-01,1.528688872658702513e-01,4.863665933348335635e+00,4.939538461752752241e+00,-4.922506080769831982e+00,-4.472413987516650202e+00,-4.465290405631392012e+00
1.582184247238116193e+01,-1.195127187912528299e+01,7.100640841945547344e+00,-3.230070248689682177e+00,-8.051988777926123220e+00,4.469529011885446046e+00,-3.961645956746818076e+00,-4.832482257417506588e+00,9.057027579700140052e+00
1.613707322263524979e+00,-1.849414408422588085e+00,6.494729895556359267e-01,-8.851800757146974785e-01,1.856204945323898903e+00,4.089680915277980056e+00,-3.060561173303792959e+00,-5.241265316321381817e+00,-1.342070122201000082e+00
3.016810157796099734e+00,-3.037850667671404103e+00,1.223034019022649632e+00,-1.244074528897944010e+00,7.391672210849778990e-01,3.727156973906759596e+00,-2.283446209920423797e+00,-5.541006321543481050e+00,-1.855633453304055824e-01
3.196031287017268241e+00,-3.246662704264008159e+00,1.275890837110407183e+00,-1.326522254357143549e+00,5.218663310435718294e-01,3.385179507747447136e+00,-1.596936109044690077e+00,-5.772785508510033026e+00,2.847892562656906962e-02
3.197182785933756044e+00,-3.313398468278160536e+00,1.252989548046683055e+00,-1.369205230391089767e+00,4.387070200701970735e-01,3.058520273782942667e+00,-9.826328708714893168e-01,-5.950728632337150437e+00,1.026533780886533104e-01
3.149431217419682127e+00,-3.338917124701133332e+00,1.210093665454701872e+00,-1.399579572736150634e+00,3.958162449423260343e-01,2.743888401922566445e+00,-4.291701335121174132e-01,-6.082910179636591863e+00,1.353055752651790289e-01
3.085349133908121821e+00,-3.348987503420404632e+00,1.161157949468911932e+00,-1.424796318981193632e+00,3.693712952045630216e-01,2.439549491887737620e+00,7.166655134877419897e-02,-6.175745141272150462e+00,1.513574986253794219e-01
3.016138172749848412e+00,-3.352943221849272959e+00,1.110831753956124546e+00,-1.447636803055547983e+00,3.510075681377565759e-01,2.144756748990773509e+00,5.261999888962574090e-01,-6.234734313268877059e+00,1.595341031317211999e-01
2.946363499074975856e+00,-3.355037324811062760e+00,1.060867671981168048e+00,-1.469541497717251177e+00,3.371586120316036883e-01,1.859352540593705250e+00,9.395528126640386724e-01,-6.264766105855712475e+00,1.635361819153569318e-01
2.878056822727957265e+00,-3.357591600672408916e+00,1.011909974147308766e+00,-1.491444752091767079e+00,3.260894750100799544e-01,1.583492861227268289e+00,1.316061861907249941e+00,-6.270257553941102735e+00,1.651492290190848256e-01
2.812133520742702064e+00,-3.362086908939939001e+00,9.641114698493897794e-01,-1.514064858046630713e+00,3.168707772993648031e-01,1.317457894730868384e+00,1.659533381669989094e+00,-6.255220750386738082e+00,1.653182494107584000e-01
2.748959517811987219e+00,-3.369605419868898721e+00,9.173783521511885697e-01,-1.538024254208095076e+00,3.089664896981368369e-01,1.061524798778709977e+00,1.973401558328207184e+00,-6.223294397411569534e+00,1.645794299385505699e-01
2.688602547581166569e+00,-3.381035230955667714e+00,8.714760269242169954e-01,-1.563908710298718141e+00,3.020488676509689996e-01,8.158863176940036599e-01,2.260827190718277535e+00,-6.177761167425969369e+00,1.632538164110886869e-01
2.630950901103710216e+00,-3.397178527369523415e+00,8.260755427182716604e-01,-1.592303168984091855e+00,2.959079355873223127e-01,5.806030964724300247e-01,2.524759303069131100e+00,-6.121561645007972174e+00,1.615419772246938501e-01
2.575770406416234337e+00,-3.418818502446384855e+00,7.807711698942312317e-01,-1.623819265924381083e+00,2.904041045068561644e-01,3.555802611548566361e-01,2.767974155180433549e+00,-6.057309905078081869e+00,1.595735429335572997e-01
2.522729546986971272e+00,-3.446769199173261633e+00,7.350817884518190404e-01,-1.659121440638106959e+00,2.854419834632819786e-01,1.405607958822265857e-01,2.993100785725512303e+00,-5.987312407798089708e+00,1.574346192229916508e-01
2.471406114461704107e+00,-3.481920245391757263e+00,6.884413952655124014e-01,-1.698955526195566446e+00,2.809552752296324840e-01,-6.487012651675283514e-02,3.202638643162057264e+00,-5.913589928028802234e+00,1.551836768321475379e-01
2.421281401240157116e+00,-3.525283564750265164e+00,6.401805763686952977e-01,-1.744182739878802790e+00,2.768977969877570722e-01,-2.612742518337083375e-01,3.398970286453066869e+00,-5.837901113309496459e+00,1.528611300993733546e-01
2.371724216374099914e+00,-3.578047439518673656e+00,5.894988080367167260e-01,-1.795822031181282030e+00,2.732380687919813145e-01,-4.493458246723931460e-01,3.584370084514623578e+00,-5.761765565961182389e+00,1.504953072013500426e-01
