-2.055106987968624566e-01,1.561008735595287522e+00,2.055106987968624566e-01,1.332538050447346356e-01,-4.120286147327582860e-02,-2.675548017361009112e-01
-2.048227844663743080e-01,1.518150069485325604e+00,1.947390757414519946e-01,1.350783886280950974e-01,-4.043669776662325854e-02,-2.656601459048898994e-01
-1.979399280299727337e-01,1.818935888197949380e+00,1.965974576274370222e-01,1.745746656864095858e-01,-4.525819049987479109e-02,-2.139792750174501490e-01
-1.923561005543602820e-01,1.767980063672541569e+00,1.910996410397649559e-01,1.669472144606197750e-01,-4.417767267272638271e-02,-2.061139465723582087e-01
-1.869207730210573903e-01,1.718434126992594457e+00,1.857673812251303125e-01,1.613024828920988363e-01,-4.299591837487932999e-02,-1.999629777266407338e-01
-1.816208168097631914e-01,1.670259197852383748e+00,1.806040929974654929e-01,1.560986476331086836e-01,-4.182594427891150185e-02,-1.942011388764248170e-01
-1.764290329018653181e-01,1.623417613551821903e+00,1.756276851519380511e-01,1.511776900017378078e-01,-4.067825900341122403e-02,-1.886877774277722075e-01
-1.712496974523418369e-01,1.577873868166921545e+00,1.709250264664433083e-01,1.464806472714699492e-01,-3.955475602037832744e-02,-1.833734447977791449e-01
-1.648026226883139989e-01,1.533652681385061278e+00,1.677705632736590791e-01,1.419529151931011868e-01,-3.843269104742651904e-02,-1.783175457399540087e-01
-1.631497686021889659e-01,1.490643085923144318e+00,1.600905715922148476e-01,1.374612046623232553e-01,-3.743147455673357521e-02,-1.733362583171154658e-01
-1.580575793621867842e-01,1.448768584219747746e+00,1.561083931866812102e-01,1.332904764457500946e-01,-3.637829276689822505e-02,-1.684841175554904480e-01
-1.534911787206275913e-01,1.408055426205227834e+00,1.518542370826813648e-01,1.292656804239808166e-01,-3.536276190280605164e-02,-1.637439159210180017e-01
-1.491234710936525099e-01,1.368469352059191291e+00,1.476476894142655927e-01,1.253774210932054045e-01,-3.437636018461577569e-02,-1.591255793652458506e-01
-1.449028755239570310e-01,1.329978967636616272e+00,1.435331683696658700e-01,1.216180407034126165e-01,-3.341727620860265868e-02,-1.546267118580801347e-01
-1.408116443501927773e-01,1.292553920720556082e+00,1.395215088405586668e-01,1.179806540659377179e-01,-3.248452281991075219e-02,-1.502445220779531632e-01
-1.368406808143577125e-01,1.256164731220854591e+00,1.356151245236217606e-01,1.144590883794814745e-01,-3.157731590158167900e-02,-1.459765626012698159e-01
-1.329839853317263676e-01,1.220782742368436535e+00,1.318135489976843544e-01,1.110477930660298956e-01,-3.069494056739835441e-02,-1.418207195702241019e-01
-1.292369310070716204e-01,1.186380091826868100e+00,1.281151497383542504e-01,1.077417574801326494e-01,-2.983671353286908648e-02,-1.377751077313994765e-01
-1.255956039647563860e-01,1.152929687911437018e+00,1.245177784853648134e-01,1.045364391442859808e-01,-2.900197170630508525e-02,-1.338379679171655401e-01
-1.220565117143839057e-01,1.120405187716317696e+00,1.210190544119709305e-01,1.014277000846216803e-01,-2.819006915040641811e-02,-1.300075854472275971e-01
-1.186164393881027346e-01,1.088780976263959088e+00,1.176165000987473147e-01,9.841174958709714149e-02,-2.740037680125669006e-02,-1.262822315701049580e-01
-1.152723724197506766e-01,1.058032146381225447e+00,1.143076116380057489e-01,9.548509273113207907e-02,-2.663228294941455410e-02,-1.226601257217230512e-01
-1.120214517967087486e-01,1.028134479186030958e+00,1.110898966614338318e-01,9.264448458867949321e-02,-2.588519374435194545e-02,-1.191394150924093287e-01
-1.088609464465305349e-01,9.990644251302436274e-01,1.079608956682927001e-01,8.988689008904589273e-02,-2.515853347223437342e-02,-1.157181677422640803e-01
-1.057882351825812778e-01,9.707990855683237275e-01,1.049181941802225793e-01,8.720944943931127624e-02,-2.445174455964697902e-02,-1.123943757139961031e-01
-1.028007942571307065e-01,9.433161948310917477e-01,1.019594296326226252e-01,8.460944880968136739e-02,-2.376428733940577631e-02,-1.091659650329189629e-01
-9.989618835174945977e-02,9.165941027884285663e-01,9.908229513752186968e-02,8.208429583563899012e-02,-2.309563964458547988e-02,-1.060308100246504792e-01
-9.707206375923341235e-02,8.906117578868731899e-01,9.628454133362947254e-02,7.963149940231877000e-02,-2.244529630217737687e-02,-1.029867499317483892e-01
-9.432614301372316268e-02,8.653486906492088293e-01,9.356397704101168666e-02,7.724865318402530934e-02,-2.181276859234536347e-02,-1.000316063064727173e-01
-9.165622051006119819e-02,8.407849976237888878e-01,9.091846915696856490e-02,7.493342253079375570e-02,-2.119758373032315860e-02,-9.716320005020787076e-02
-8.906015882018357421e-02,8.169013257717978593e-01,8.834594206585263954e-02,7.268353455644498140e-02,-2.059928441938817592e-02,-9.437936721771789106e-02
-8.653588551526855688e-02,7.936788572809790887e-01,8.584437673710529348e-02,7.049677175949105312e-02,-2.001742851685781727e-02,-9.167797274990183154e-02
-8.408139036519943210e-02,7.710992947946313514e-01,8.341180962503645657e-02,6.837097034533017037e-02,-1.945158885102485358e-02,-8.905692104358807482e-02
-8.169472282703436894e-02,7.491448470449449948e-01,8.104633144550438262e-02,6.630402589599927732e-02,-1.890135322403498769e-02,-8.651416152319213460e-02
-7.937398976041819265e-02,7.277982148799919671e-01,7.874608587991910325e-02,6.429391166303673188e-02,-1.836632462951291039e-02,-8.404768579205265655e-02
-7.711735332540331500e-02,7.070425776739125423e-01,7.650926824075597599e-02,6.233871940110399801e-02,-1.784612169310779983e-02,-8.165550987930339510e-02
-7.492302903008982162e-02,6.868615801100949048e-01,7.433412412192653973e-02,6.043674054061586032e-02,-1.734037928275543317e-02,-7.933562957674543392e-02
-7.278928390378938684e-02,6.672393193273645773e-01,7.221894805002268547e-02,5.858661749838248861e-02,-1.684874907487245513e-02,-7.708592787117406198e-02
-7.071443477726961635e-02,6.481603324194490368e-01,7.016208214742020166e-02,5.678760795925742733e-02,-1.637089948554170185e-02,-7.490400215663774175e-02
-6.869684665584109562e-02,6.296095842782032381e-01,6.816191481474366543e-02,5.503999935437665914e-02,-1.590651359668892803e-02,-7.278687679743468808e-02
-6.673493117410798925e-02,6.115724557713185794e-01,6.621687943775671215e-02,5.334561960122690544e-02,-1.545528243391627345e-02,-7.073061740490589611e-02
-6.482714512347233227e-02,5.940347322454668788e-01,6.432545312202371524e-02,5.170807703864830490e-02,-1.501688997844669027e-02,-6.873006501809185431e-02
-6.297198904517548046e-02,5.769825923460607520e-01,6.248615545746797478e-02,5.013182945172601351e-02,-1.459098907417467200e-02,-6.677929231763750362e-02
-6.116800588295284030e-02,5.604025971450171673e-01,6.069754731408276427e-02,4.861936969038237188e-02,-1.417717921582144040e-02,-6.487336701682888673e-02
-5.941377969036799184e-02,5.442816795681607589e-01,5.895822966942965149e-02,4.716830963280418260e-02,-1.377501103431505967e-02,-6.301043156574245852e-02
-5.770793438866620578e-02,5.286071341140858859e-01,5.726684246811460793e-02,4.577205137695283116e-02,-1.338402725934474853e-02,-6.119161355064413332e-02
-5.604913257159530732e-02,5.133666068565322371e-01,5.562206351311406449e-02,4.442344890803372193e-02,-1.300380790520750708e-02,-5.941881899688019469e-02
-5.443607435412349538e-02,4.985480857225266793e-01,5.402260738859842454e-02,4.311720172424513692e-02,-1.263398566009921870e-02,-5.769309726071350508e-02
-5.286749626238002736e-02,4.841398910387499921e-01,5.246722441374221391e-02,4.184993533299515706e-02,-1.227423658067889299e-02,-5.601444836286367107e-02
-5.134217016245532644e-02,4.701306663387834206e-01,5.095469962690030857e-02,4.061948423071493064e-02,-1.192426579745143982e-02,-5.438220119317946355e-02
-4.985890222596076754e-02,4.565093694240872635e-01,4.948385179945449797e-02,3.942431015035599562e-02,-1.158379725485404743e-02,-5.279535328687734452e-02
-4.841653193046600856e-02,4.432652636717563932e-01,4.805353247859028842e-02,3.826318210960016203e-02,-1.125256786886574302e-02,-5.125276435322259627e-02
-4.701393109310960522e-02,4.303879095822795153e-01,4.666262505823231405e-02,3.713502339245251804e-02,-1.093032444378080198e-02,-4.975325027683776685e-02
