0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.893636308935964958e-08,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.568365185179056582e-07,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999999745587812017e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.088141183037455530e-07,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.249971718310555525e-06,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999997972359738196e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.200557444252748648e-06,0.000000000000000000e+00,9.999999999975788256e-01,2.383230913270934622e-06,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.202755137729307242e-06,-9.999999999975788256e-01,0.000000000000000000e+00,-2.200557444252748648e-06,4.999993182479108844e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.196442802860254247e-06,0.000000000000000000e+00,9.999999999864984668e-01,5.627809377276174414e-06,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.924474702878822456e-06,-9.999999999864984668e-01,0.000000000000000000e+00,-5.196442802860254247e-06,4.999983900877945642e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.011091641797921984e-05,0.000000000000000000e+00,9.999999999488846658e-01,1.095023507252199332e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.931042792565374361e-05,-9.999999999488846658e-01,0.000000000000000000e+00,-1.011091641797921984e-05,4.999968675056785106e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.740546688565786814e-05,0.000000000000000000e+00,9.999999998485248343e-01,1.885029479137112751e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.324199310177541189e-05,-9.999999998485248343e-01,0.000000000000000000e+00,-1.740546688565786814e-05,4.999946074896599035e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.753433199569791542e-05,0.000000000000000000e+00,9.999999996209303355e-01,2.981991385078718138e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-5.258670050882855042e-05,-9.999999996209303355e-01,0.000000000000000000e+00,-2.753433199569791542e-05,4.999914692435675767e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.094453600963414517e-05,0.000000000000000000e+00,9.999999991617725126e-01,4.434319288225331990e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-7.819830360429792402e-05,-9.999999991617725126e-01,0.000000000000000000e+00,-4.094453600963414517e-05,4.999873141628893292e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.807592693765295196e-05,0.000000000000000000e+00,9.999999983135933190e-01,6.289644408600058678e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.109168502236050548e-04,-9.999999983135933190e-01,0.000000000000000000e+00,-5.807592693765295196e-05,4.999820058088303432e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.936121381389122189e-05,0.000000000000000000e+00,9.999999968508989090e-01,8.594822698251077409e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.515687537781449734e-04,-9.999999968508989090e-01,0.000000000000000000e+00,-7.936121381389122189e-05,4.999754098806214464e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.052260039694030382e-04,0.000000000000000000e+00,9.999999944637439908e-01,1.139593836939204380e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.009668644533227941e-04,-9.999999944637439908e-01,0.000000000000000000e+00,-1.052260039694030382e-04,4.999673941861930704e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.360888403019180838e-04,0.000000000000000000e+00,9.999999907399137467e-01,1.473830737874654582e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.599105404065904317e-04,-9.999999907399137467e-01,0.000000000000000000e+00,-1.360888403019180838e-04,4.999578286113319781e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.723612385413434962e-04,0.000000000000000000e+00,9.999999851458015732e-01,1.866648087102713437e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.291857189654835703e-04,-9.999999851458015732e-01,0.000000000000000000e+00,-1.723612385413434962e-04,4.999465850874260098e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.144477245097823703e-04,0.000000000000000000e+00,9.999999770060864490e-01,2.322424858463200065e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.095649878256577632e-04,-9.999999770060864490e-01,0.000000000000000000e+00,-2.144477245097823703e-04,4.999335375579113117e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.627458713746619800e-04,0.000000000000000000e+00,9.999999654823029660e-01,2.845464222228931460e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-5.018076562489256999e-04,-9.999999654823029660e-01,0.000000000000000000e+00,-2.627458713746619800e-04,4.999185619435219663e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.176463368933797713e-04,0.000000000000000000e+00,9.999999495504010572e-01,3.439993878948297522e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-6.066598262612936041e-04,-9.999999495504010572e-01,0.000000000000000000e+00,-3.176463368933797713e-04,4.999015361064482743e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.795329006476931685e-04,0.000000000000000000e+00,9.999999279773860161e-01,4.110166390327433302e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-7.248544638509982294e-04,-9.999999279773860161e-01,0.000000000000000000e+00,-3.795329006476931685e-04,4.998823398135019969e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.487825012658965755e-04,0.000000000000000000e+00,9.999998992971281808e-01,4.860059507407674378e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-8.571114701665425535e-04,-9.999998992971281808e-01,0.000000000000000000e+00,-4.487825012658965755e-04,4.998608546983863699e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.257652736306535953e-04,0.000000000000000000e+00,9.999998617854289895e-01,5.693676496283854669e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.004137752714734291e-03,-9.999998617854289895e-01,0.000000000000000000e+00,-5.257652736306535953e-04,4.998369642231649257e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.108445860701736552e-04,0.000000000000000000e+00,9.999998134344284528e-01,6.614946461601866560e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.166627296558721098e-03,-9.999998134344284528e-01,0.000000000000000000e+00,-6.108445860701736552e-04,4.998105536390224923e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.043770775302631969e-04,0.000000000000000000e+00,9.999997519264355317e-01,7.627724668061214210e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.345261235516027193e-03,-9.999997519264355317e-01,0.000000000000000000e+00,-7.043770775302631969e-04,4.997815099464067434e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
