-2.624910491499792831e-01,-1.003008124145261248e-01,9.948941576532316367e-02,-1.348280036457080722e-02,2.703717378065013596e-02,-1.643937390583494543e-02,-5.430604447148328767e-02,1.992876128171285413e-02,1.429833255896137585e-02,-2.096006163995481689e-02,3.086138029718856705e-03,-9.747867110712580066e-03,0.000000000000000000e+00
-2.624910491499792831e-01,-8.653892364773423107e-02,9.579172492231761982e-02,1.437789386285735771e-01,3.270371737806501145e-01,-3.164393739058349309e-01,2.456939555285166943e-01,-1.251355607016499116e-01,3.142983325589613908e-01,2.790399383600451477e-01,3.030861380297188434e-01,2.902521328892874175e-01,0.000000000000000000e+00
-2.637915509868390407e-01,-8.519063478533529798e-02,9.421085968933989863e-02,1.484606534519735122e-01,4.798719511412705696e-01,-5.893736785228254060e-01,3.145396393584222738e-01,-1.228979348144793177e-01,3.856565583345396564e-01,2.798115847268564660e-01,3.533625445551497601e-01,3.121055985062464178e-01,0.000000000000000000e+00
-2.652003851156374825e-01,-8.503491912578059475e-02,9.284951520598498653e-02,1.534197727957081203e-01,5.668171992514930979e-01,-7.257822933469575410e-01,3.141652844322102012e-01,-1.210176213827161701e-01,4.345383182493689489e-01,2.522429649101252114e-01,3.794063617505094577e-01,3.073749214089848691e-01,0.000000000000000000e+00
-2.665745812292797945e-01,-8.505481936454049874e-02,9.156594942928740488e-02,1.587579569838721283e-01,6.374272164002828811e-01,-8.255791659921696279e-01,2.948907469812850346e-01,-1.197253017853684154e-01,4.785558271498484562e-01,2.216181341597343590e-01,4.011474283877348168e-01,2.990265329218483314e-01,0.000000000000000000e+00
-2.678729499073209119e-01,-8.515359371572601976e-02,9.037015259162668734e-02,1.650901625878618550e-01,6.986153603257706513e-01,-9.033763941872066106e-01,2.643767282669159946e-01,-1.196647285865116705e-01,5.185515397043172214e-01,1.909060948292290727e-01,4.200959013192210878e-01,2.893617332143254006e-01,0.000000000000000000e+00
-2.689700321537893957e-01,-8.528800776170242237e-02,8.935770901948766887e-02,1.749334697375789505e-01,7.531599527206648270e-01,-9.653204524601949332e-01,2.259546546914893150e-01,-1.234673899472669562e-01,5.516699084750447124e-01,1.636365332366135628e-01,4.354299894629860002e-01,2.798764522486725803e-01,0.000000000000000000e+00
-2.681511947171923982e-01,-8.530902113235497297e-02,8.994971696380200943e-02,2.235701290710623013e-01,8.025553373381923983e-01,-1.014545513267893329e+00,1.812305148163227964e-01,-1.681202940035808613e-01,5.294002406729808596e-01,1.784390079235820270e-01,4.264341074752310834e-01,2.814051411213313036e-01,0.000000000000000000e+00
-2.735311567619416184e-01,-8.563385284238976547e-02,8.534389968902950097e-02,1.430502412918010502e-01,8.472506274570468232e-01,-1.054161972835361505e+00,1.329056922421477382e-01,-7.755001820657946021e-02,6.876186653967925055e-01,5.892628913232919596e-02,4.974405158946865746e-01,2.491044386344344885e-01,0.000000000000000000e+00
-2.741259766425081512e-01,-8.584823761197979408e-02,8.478766384628791397e-02,1.616122907450400492e-01,8.881474366098266460e-01,-1.084767584568399501e+00,8.049303907893391730e-02,-9.097071942858946103e-02,7.037557386194277509e-01,4.043214504810331567e-02,5.039352457902429583e-01,2.402526378772875115e-01,0.000000000000000000e+00
-2.752325268579852713e-01,-8.612752965464347266e-02,8.381499530453635771e-02,1.690039629558898193e-01,9.254190063488942908e-01,-1.107602046667603757e+00,2.508297586349910596e-02,-9.282635288189351741e-02,7.339238401973887660e-01,1.005363837138927366e-02,5.161655859804694657e-01,2.278118925883080848e-01,0.000000000000000000e+00
-2.764170290835771815e-01,-8.643162289917286079e-02,8.278476403734846834e-02,1.742226262663255365e-01,9.592708014263687799e-01,-1.123571407758050755e+00,-3.264487922160122513e-02,-9.254156362562782068e-02,7.658841530675614129e-01,-2.241298867125081015e-02,5.289244943515735153e-01,2.145466700447366537e-01,0.000000000000000000e+00
-2.776163690679880336e-01,-8.675477349870326649e-02,8.174914208238778790e-02,1.786096964670275122e-01,9.898560041641981666e-01,-1.133397736466765560e+00,-9.215216554497272783e-02,-9.151502984474128854e-02,7.978559809268990222e-01,-5.554697335403241398e-02,5.414543898320403059e-01,2.008546177408257472e-01,0.000000000000000000e+00
-2.788127136617326585e-01,-8.709476345305311451e-02,8.072265553096202861e-02,1.825678589164507759e-01,1.017294888183423840e+00,-1.137689437801886694e+00,-1.529812673413386559e-01,-9.016197409208949465e-02,8.293502931010958701e-01,-8.893614460104375119e-02,5.535553264865873402e-01,1.868588220134642375e-01,0.000000000000000000e+00
-2.799997147170685263e-01,-8.745035899945542701e-02,7.971030432199759097e-02,1.862615718684964006e-01,1.041690383102301221e+00,-1.136972772288398881e+00,-2.147387187540601705e-01,-8.864839910583570404e-02,8.602037844401770883e-01,-1.224260196352477958e-01,5.651669059812765017e-01,1.726108588236522912e-01,0.000000000000000000e+00
-2.811750660793114198e-01,-8.782079786402030575e-02,7.871376820562357712e-02,1.897716475498739674e-01,1.063137950592208947e+00,-1.131710772399436404e+00,-2.770860618867489467e-01,-8.705305807451849121e-02,8.903651661676755813e-01,-1.559554518537405177e-01,5.762752235208377094e-01,1.581344907930967991e-01,0.000000000000000000e+00
-2.823381966219991601e-01,-8.820563634109973572e-02,7.773333259660732131e-02,1.931432336701900121e-01,1.081731475998146008e+00,-1.122315244272795942e+00,-3.397337229453060714e-01,-8.541769625536492494e-02,9.198288011584253576e-01,-1.895058251018511553e-01,5.868839002406494032e-01,1.434390758159242996e-01,0.000000000000000000e+00
-2.834893911065132222e-01,-8.860469300979123553e-02,7.676862368406603410e-02,1.964041284202908133e-01,1.097566404610418767e+00,-1.109154625653723469e+00,-4.024362984847170699e-01,-8.376620396517407696e-02,9.486093693857049480e-01,-2.230817411085752600e-01,5.970029999821224731e-01,1.285246282950066321e-01,0.000000000000000000e+00
-2.846294047093370083e-01,-8.901802650912794823e-02,7.581893202473664883e-02,1.995728361932844752e-01,1.110740983557727546e+00,-1.092559291837023494e+00,-4.649885059885844329e-01,-8.211302147106649962e-02,9.767307045931319376e-01,-2.567026101979746344e-01,6.066441146806164086e-01,1.133839797145403255e-01,0.000000000000000000e+00
-2.857592762076342496e-01,-8.944592859382252681e-02,7.488337097152170108e-02,2.026625010902658452e-01,1.121356231545514559e+00,-1.072825276253741356e+00,-5.272214499627001505e-01,-8.046722717168099115e-02,1.004220299771251712e+00,-2.903986643966636194e-01,6.158178982021282888e-01,9.800373717245937366e-02,0.000000000000000000e+00
-2.868802308794680678e-01,-8.988892631081707441e-02,7.396096113803742045e-02,2.056829897667755425e-01,1.129515094722454593e+00,-1.050217004346558625e+00,-5.889990616369598087e-01,-7.883468900757011066e-02,1.031106325247063360e+00,-3.242090167062203210e-01,6.245326584713704055e-01,8.236465006947218948e-02,0.000000000000000000e+00
